label,review
1,帮最屁的@羽泉 做Live的都是PRO级的Master，也许因为这才让老师们委屈的，但是...！... 离过年不是还有日子吗[嘻嘻]//@铮子:哈哈哈，我比去年多了[哈哈]
1,回复@最爱口香糖000: [得意地笑] 我们的客房分为老式电影院、海河河畔及欧洲奢华三种设计风格，将天津的邻里文化自然融入其中。[威武]祝您国庆快乐[国旗]国庆期间有空来酒店！ //@最爱口香糖000:最最爱的酒店@天津海河英迪格酒店Indigo 喜欢不同主题的客房设计[爱你][爱你]
1,中午吃了苏稽镇最有名的一家跳脚牛肉，都是重口味，不过肝脏神马都干干净净，味道辣中带香，牛骨髓最喜欢，@i角角 ，我和@karen老邱 @口味重-_-老江 替你吃了好多，你好好在HK喔。[嘻嘻]
1,[心]爱，从来没有固定的模式，每一个细微举动都是表达“爱”最好的方式！花间堂，在许多微不足道的动作里，表达满满的爱意！[爱你]
1,[嘻嘻][嘻嘻][嘻嘻]机器越来越智能，人越来越懒，很多器官难道会用进废退么！
1,@懒人业余餐厅 领着廖那厮，唐那厮！参加顾老师拍的毛片子，…蛋疼！[哈哈][哈哈]
1,[哈哈][哈哈]//@炳炳19:[围观][围观] //@九江旅游杜少华:【修改版】一山飞峙大江边，山下陶令闲耕田。采菊种豆桃源梦，吟诗品酒人间仙。千年九江山水秀，万众英才笔墨添。人生何处洗心乐？浔阳江头已忘言！@烟雨听潮2011
1,杆法、观念和线路跟9球的区别很大，要把准度融入到实战当中还是需要一段时间的适应。加油[太开心]
1,品味泰国[可爱][可爱]
1,//@Liz力子: 哦呵呵呵呵~啊哈哈哈哈~狂点赞[哈哈] //@鹿希:听说这个作品很俏皮 //@我说呀姑娘你别害怕:一呼哈我就无法自制的要唱“是谁送你来到我身边”。。。
1,普达措的松鼠很有爱~[嘻嘻]
1,收款中！[哈哈]
1,明天用新的小白[爱你]
1,[嘻嘻] 下班后奖励自己一杯吧，明天就是周五了哦~
1,这个可以有[可爱] //@小小辣鱼: @2012的风云 @何高峰v @鸡飞狗跳2 @健康姐
1,把快乐带给身边的每一个人。//@女人??主Yvonne: 快?呀！ //@胡敏珊Christie:[爱你]
1,哇塞！[爱你] //@OnLing:第一次见到这么大的蛋糕啊~[哈哈]
1,恭喜恭喜，组个团来趟济南火老幺吃货行吧。上次吃完让我念念不忘的味道啊。 //@食尚小米:山东的朋友们、和来济南的朋友们、我来济南了[爱你][哈哈][给力]明天也就是26日上午10：18分，我和好朋友@张智铎 合伙的@济南火老幺食尚餐吧 诚意开业！
1,幸得唐先森钦点真是与有荣焉[偷笑] //@Chris_Tang:本次拍摄唯一的女BOSS! [鼓掌]
1,#我爱黄金假日#这是幸福的吃货[嘻嘻]来自签到粉丝@李可墙 馋人分享[抓狂]
1,有哥伦比亚大学的经济学家认为，人民币被低估并非金融政策所致而是缘于计划生育政策。男女比例失调不单使男性劳动力过剩而且娶媳妇的竞争也与日俱增，迫使很多家庭只好加强资金储蓄量。全是彩礼惹的祸！建议美国：1）鼓励中国男性移民，多娶美国老婆；2）鼓励更多美国姑娘到中国去找老公。[嘻嘻]
1,坏心眼和我一点关系都木有[哈哈] //@战群-Avaux:[花心]
1,哈！我也算经历过几艘牛逼的船了，路飞的桑尼号海盗船都去日本坐了，这样的油轮我更要坐一次！！[偷笑][威武]//@魔都生活圈:没有最大，只有更大！此生总要去见识一下的！[酷]//@皇家加勒比国际游轮: 人这一辈子，总要登上这么一艘大船！[嘻嘻]
1,不用怀疑，十二月真的是可以有樱花盛开的！不信？来大理南涧县无量山看看！[鼓掌]
1,最近忙得没时间制定十一假期在武汉的安排~想见我的小伙伴们快来报名和我约会吧[爱你]?
1,物以稀为贵，昨天坐着出租车，司机师傅等红灯的时候也不忘狂拍，我也在车上狂拍天空，很激动[嘻嘻]
1,算上我 //@-----fish-----:升级了要请客[嘻嘻]
1,简体出来了哈！[鼓掌]//@柳迦柔: 感谢宏章传媒[呵呵]望朋友们多关注支持[围观]@出版人宁宁 @COFCO段振亮 @老范行军 @东木DM @牛歌地盘 @袁道之 @张放 @阿晨 @阿唛 @DJ刘波 @马克导演 @盛京齐世明 @兰恩发 @魏晋姚胜祥 @牙医姚加成 @赵志刚 @赵宁宇 @马铃薯兄弟 @刘臣君 @出版人赵利铭 出版人王三石
1,回复@老夏_unpricedgalaxy:[嘻嘻]我找找去。。。。。 //@老夏_unpricedgalaxy:用眼过度，以后多看无码的，马赛克飞燕[笑哈哈] //@编辑郭强:回复@老夏_unpricedgalaxy:是电脑，老夫眼力不行了难道？ //@老夏_unpricedgalaxy:回复@编辑郭强:你用的手机吧，屏太小，得用电脑看
1,想玩儿股，反被股玩儿。//@小地喽?子:[哈哈]
1,看过了 这男人后半生在纠结的人物关系中疯掉[嘻嘻]//@侧帽轻衫且从容:卧槽！！！其实那男的很悲剧//@?艺_:我居然看..完..了...//@抱着叶子炸毛线:再看还是好经典[嘻嘻]//@Happy张江: 要拍成电视剧！
1,舒服[嘻嘻]
1,[哈哈]//@庄雅婷: //@曾焱冰: [哈哈] //@健崔: 。。。
1,头等舱约座，只对新浪微博VIP会员开放[哈哈] //@发光的大金子: 以邓文迪老师的经验看，大航空公司头等舱或公务舱约炮才是有长期价值的。。廉价航空的?丝约炮不过只是多个旅行炮友而已。。。 //@艾勇:转发微博
1,欢迎大家收看[嘻嘻] //@刘金霏:就在今晚，欢迎大家收看
1,[哈哈]果然结局大亮，太欠了！
1,回复@程诗然:去埃及吗？[嘻嘻] //@程诗然:美哇[鼓掌][鼓掌]
1,回复@老李家小李ly:[哈哈]我不想做小鸡鸡！ //@老李家小李ly:新年快了！你该不会想在＂大裤衩＂里开分店吧？[偷笑]
1,遗传的力量太强大了，刚看见一对母女从身边走过，天啊，身材，五官都是一模一样，看了妈妈就知道闺女长大了是什么样，看了闺女就知道妈妈小时候是什么样。完全的复制，一点儿悬念都没有！[哈哈]
1,回复@莫高戴胤:[哈哈][哈哈] //@莫高戴胤:原来白石老人也玩手机啊，最后一张 //@韩湛宁: 转发微博 //@韩湛宁:转发微博
1,老婆夜夜鼾声如雷？？？？//@上海广告媒体圈: 这个对比好，大家看看[嘻嘻]
1,[good][good][good]赞赞赞～～[鼓掌][鼓掌]
1,回复@为某某而生:[亲亲]每一位来维洛纳的客人都是王子公主 //@为某某而生:哈哈 赶紧采纳吧 送房给我啊 //@维洛纳主题酒店:哈哈，我觉得可以把前台打扮成王子公主的模样一定会有好多情侣合影留念@李振龙V 掌柜的觉得怎么样？ //@为某某而生: 在情侣酒店里最想看到王子和公主
1,花样儿花色羊肉馅儿大饺砸…………即将出锅儿[鼓掌]
1,这样的恩爱要常拿出来晒呀！因为你们我决定还是相信爱情了！//@老潘：来了来了！[亲亲]
1,简单的幸福~[爱你]
1,欢迎入住#Dusit Thani Pattaya#[爱你][爱你]
1,看新浪怎么判 //@邓子寒1988:呃//@侯宁:[崩溃] //@地瓜熊老七:我记得老榕叫王峻涛啊，我画得明明是贾玉榕，怎么会是你？难道真相了？老榕你亲爹姓贾吗？//@密密麻麻密: [哈哈]//@地瓜熊老七: 老榕竟然举报说这图画得是他！你也太自作多情了吧！这还有主动对号入座的，我要画条狗你也来对号入座
1,这个同学快手哈，刚刚收到作业就出来啦??等你硬菜[哈哈][哈哈]
1,回复@神经病二姐:[嘻嘻] 有压力，才有动力，哈哈！ //@神经病二姐:姿势美是首要的，成绩好绝对是必须的！// @FCC韩健刚 :美女打高尔夫，重要的是姿势，球飞哪里，那是球的事[哈哈] // @golftravel李超 :说得好！ //@头等舱俱乐部:[嘻嘻] //@FCC韩健刚：那当然帅呆了哈
1,回复@x0?限??性妹?:[爱你][爱你][爱你] //@x0?限??性妹?:[花心][花心]上次跟朋友去一次  流连忘返呀  啧啧啧 //@七叶香山欧式园林会所:谢谢[花心] 我们再接再励。欢迎常来阿[太开心] //@大关关啦:味道太不错了！[太开心] //@zz伊辰:@七叶香山欧式园林会所
1,走吧！再再走上滇藏川藏青藏@猎人伞兵 @大鹏背包走天下 @XMAN_宗介 ，我们一起走起到@背包客小飞 客栈一次相聚……//@XMAN_宗介: [鼓掌]转起！@背包客小飞@背包客暮雨@三木之地@小雷旅行@翟猫猫@Luna熊猫爱旅行@oohle@beyourhero //@大鹏背包走天下:走过七条进藏的人悄悄转起！
1,很有创意//@茉莉--Molly:谢谢沈阳哥哥的大力支持转发[太开心]//@小沈阳: 外国帅哥，扬琴用得很给力！支持。
1,[哈哈]//@财经女记者部落: 男混子、女汉子、男骗子、男土豪[嘻嘻]
1,心动-开心果慕斯[抱抱]//@微笑的熊妈妈: 好诱人 //@华远会:#华远会联盟商家#ebeecake新网站上线啦~[礼花]各位亲，更多新品猛戳链接啊~[好喜欢]
1,我是绿色的小青蛙！呱呱~我是远看很瘦的小青蛙~呱呱呱~~[嘻嘻]
1,哈哈我们的晚娘系宾个也[偷笑] //@潇湘子珩:有“晚娘”这个词的哦！[哈哈]// @大松在羊城 : 羊晚的呢？[哈哈]// @东风大少 : // @摩羯座的达洛威夫人 :[哈哈][哈哈]// @信达达得快乐 :[哈哈]
1,这种天还是宅在家看书比较爽哇[嘻嘻]
1,哇，太可爱太可爱了!!![爱你] //@麦丽儿Maggie:必须不能啊 //@老娘我来了:哟～跟小娃娃似的～这半岁满岁去照相馆的传统不能丢啊～
1,同意右边以及右边的右边[哈哈]//@吴海:同意右边[哈哈] //@麦田捕手: 不想看约架了，有能耐约炮[哈哈] //@孙礼纪事: 能别丢人了吗。
1,处女座的人QQ不是隐身就是离开，其实他根本就在线！因为只和感兴趣的人聊，其他人一概不理。超懒。爱发呆。擅长装傻。天真单纯没心机。喜欢微笑。见生人话少。好友扎堆爱闹。老友只想念不联系。讨厌形式主义，讨厌装b的人，讨厌娘娘腔，会有想打人的冲动。[偷笑]认同的举手，不举手的才是处女座[哈哈]
1,过3000了！ //@陆川:// @阿丁 :回复   @堇荼如饴  :没人禁，是自禁。现在回来了。 //  @堇荼如饴  :[嘻嘻] 解禁了？ //  @阿丁  : //  @何江涛  :[good]   //  @蓝弓子   :我报名做志愿者，打杂。
1,[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻]可耐的小裤裤
1,[偷笑][哈哈][哈哈] //@rayka:我以为，梯子给p掉了～～～ //@褚小波:他怎么上去的～ //@rayka: 哈哈哈，这个笑疯了～～
1,回复@睡不醒的小仓鼠:咱家有转发微博抽奖的活动哦~店里有介绍，快去参加吧~[嘻嘻] //@睡不醒的小仓鼠:[哈哈]打折吗？ //@聚点串吧餐饮:欢聚 总是无法忘记的~欢迎来串吧做客~祝您用餐愉快哈~
1,祝山药事业越做越大，走出武陟，叫响宇宙！[good]//@三毛橄榄树: 哥种的不是山药，是事业！[推荐]//@杨亚天: 这种的不是山药，是山药思维 //@济南卖土鸡蛋的肖班长:山药哥值得学习！//@山药哥赵作霖: 可不是嘛[哈哈]@牧风飞天: 认真干即可，生活需朴实！[爱你]
1,传说中的包子脸[哈哈][哈哈][哈哈]@吴曼临  //@棉袜子: 好想跟它一样沉沉睡去~
1,给咱校争光[鼓掌] //@LRTV穆琳:还得加油啊。。// @曾俊杰jj : 实至名归！[鼓掌]我觉得应该更加努力进入前三！希望每一位已经毕业的同学们都要加油，hold住整个主持界，让师弟师妹们也可以骄傲起来！
1,“打死我也不说”[嘻嘻] //@行者林清平:＜＜书名暂时保密＞＞
1,[鼓掌]这人品不一般呀~~~~
1,哈哈，老婆你太可爱了！！[哈哈]//@Dianer癫儿: [得意地笑]
1,风景如画！祝大家十一节日快乐![鼓掌][鼓掌][鼓掌]
1,谢谢您[嘻嘻]我们会努力的。
1,今天接到我的母校@棠湖中学 校友来电，邀请我参加母校20周年校庆！好开心哦！有些激动[嘻嘻]想当年，小学毕业我被随机分配到别的中学，可我特想住校，棠中因为我是文艺生才破格录取我的[偷笑]于是我们93级的初中生成了“住校生元老”[太开心][太开心][太开心]久违的老师同学们，多么的想念你们哦！
1,人家是功夫熊猫呢 灵活的很喏[哈哈][偷笑]
1,是吗？有创意[哈哈]//@吴家小瑕:?覆了空姐的形象啊
1,[哈哈][哈哈][抓狂]
1,//@权金城韩国烧烤:[可爱]谢谢，亲给的好评，我们会继续努力的！[抱抱]
1,//@花间堂官方微博:春夏秋冬，花间堂带你感受一段穿越四季的感官之旅[可爱]
1,[嘻嘻]汪峰还木有上头条呢
1,蓝精灵2[哈哈]
1,哈哈中奖啦！@Vivi作无敌 亲爱的你也中了！@jo的素年锦时 明儿你的票我买了，咱三一起去[哈哈]
1,怎么会这么少，我印象里现在一个人最少要100了。。。我现在正在苦修易经，打算退休后开辟第二职业。。[哈哈]
1,我觉得浩浩可以应征这个品牌的小小代言人[爱你]
1,#5min笔记#这个如果是图中App跟『泰?』风做宣传推广的话， 我得说它做的还不错[哈哈] @火星小丫丫
1,"搞搞有基情[哈哈] //@英特尔中国:Hello Moto, Intels inside as always!"
1,[嘻嘻]我是创业的
1,@徽州小生Li @侯林林微博 [鼓掌][鼓掌]
1,百岁好。 //@柳中谦:各位吃货，百岁在建湘路尽头，喜来登边上，有台阶下到芙蓉路 //@荣志四世://@云游河东: @柳中谦 求私家菜馆位置！//@古清生: 长沙坡子街，俺给它取名人民的盛宴，每天每天。。。//@我是一只小麻雀吖: 吃咱湖南来了[可爱]
1,欢迎//@只是二分之一的我: 回头咱也尝尝去啊@闪电侠小西 //@菊儿小枣:加我微信吧，还有优惠呢[可爱] //@???-婷小妖:@菊儿小枣 这个很有创意啊~~~~~~~~~~~[馋嘴]
1,"我认为说""重庆刑讯10招不准确""应是公安刑讯10招，早就在我们那发生过了，重庆不能是学我们那的吧 //@刘志勇hunt: 十年前我就听过，后来也听过很多服刑的讲，招数太多了 //@AimeeChang: 有网友表示其中行讯各地方也出现过[嘻嘻]"
1,"将“骨;字改作""还""。 //@紫燕雅然:[鼓掌][ok] //@一斗自然全:【夏之韵一一接清泉君】扁舟轻荡柳秀，断云一抹窗明。老宅风骨叙旧，新绿梦归幽情。 //@清泉石上流长:【夏之韵（二）一一接创意君】世事沧桑多变，水乡情怀依旧。尤恋小桥流水，扁舟轻荡柳秀。"
1,要能去，做梦都会笑[哈哈]
1,回复@芳草碧连天722:[嘻嘻]微信总是慢半拍。 //@芳草碧连天722:太美了，受不了了[抓狂]
1,我也稀罕~//@等等ivy: 风格亦深得我心[哈哈]//@苹果Princess: 手绘~~ 大爱~~
1,我的没有了//@伏晶晶0525: //@吉阳阳:转 // @一砣天 : 我也留着来！！[可怜]就一本！！在兰州！ // @美女唐僧 :这可是我最爱用的本子啊 一直留个暗格本没舍得用 // @明明我就叫靠靠 :团购团购[哈哈] // @Ericmclaren : 到现在还有全新未用的几本放着~ // @米粒饭团儿 : 现在还有吗？走过年回家买走！
1,好吧！能值一块就不错了//@童言趣语录: 只有摇摇[偷笑] //@pantx007:两岁四个月的女儿最爱说的一句话：爸爸上班班，赚钱钱，（茵茵）坐摇摇。爸爸每次一听，脸上都现黑线：原来我在女儿眼中，只值一块钱。[哈哈] @常伴我左右 @甜心橙子BB @无敌小花猪 地址： http://t.cn/SaAQwS
1,我赶脚挺好的，应该比白龙马跑的还快吧[嘻嘻] //@蛋生101-DX: @大眼儿猫咪 [哈哈][哈哈]
1,揍你 //@5A嵩县阳天池:为了@好脾气的漂亮乖乖女 能开心，俺把好友全得罪了 //@5A嵩县向前:大师[嘻嘻] //@好脾气的漂亮乖乖女:[哈哈]真经典，幽默的@5A嵩县阳天池 太[赞啊][赞啊][赞啊]
1,这张《情爱长安》的海报，这从由上到下的过度很震撼，有种感觉是“ 一个人静谧的说话就让整个大唐盛世铺展开来，跃然眼前了。下面倒映的大明宫和睡莲更是如梦似幻，美不胜收。”/ 大家喜欢就好，11月11、12日的东方剧院，我们会送出一些。[嘻嘻]http://t.cn/zRct1iF
1,[哈哈][哈哈][哈哈]@聂老二
1,?於?面！[嘻嘻][哈哈]
1,湖中亭顶有小平同志生平连环画，看到没[哈哈]
1,#微游山东# 早起到洪家楼教堂转转，远远挥挥手，要和济南说再见了~谢谢@新浪山东旅游 的热情款待，这次的#两湖达人山东行#玩的很嗨很尽兴！济南和我想像中真的很不一样，干净漂亮宛若江南，有机会还要再来~[爱你]。。。【太想看济南的雪景啦】。。。  @湖北旅游 我在这里:http://t.cn/z8AqqOx
1,回复@爱着海的鱼33:[嘻嘻][可爱][爱你]！希望我们都能快乐的生活! [心] //@爱着海的鱼33:回复@love映霓:呵呵，互粉!你的认真、严谨、正直......很多很多优点都是我所欣赏的，喜欢你!希望我们都能快乐的生活!
1,#首都美食# 北京电视台的主持们昨日光临我们的韩国料理店了~加上之前的央视名嘴~#端午节# 来北京的亲~想在我们这里和明人求偶遇吗？[可爱] ?爱北京~爱旅游~爱美食！请关注@首都大酒店官方微博
1,不是看，是写！谋生。//@憨豆趣逗: 哈哈，你们还看电视啊，傻瓜[嘻嘻][嘻嘻][嘻嘻][嘻嘻]
1,宝贝，姐姐真是爱死你了！[爱你][亲亲]
1,捷泉是什么？//@有食很美--心砚堂: @首机壹叁陆 下次可以改地方了，别老是捷泉捷泉的。。[哈哈]
1,//@杜子建: 我现在报名还来得及不？有位相面大师说我骨骼清崎、面貌俊逸、有万世不偶之才！可官拜宰相之职！//@陈劲松: 没看报考公务员排长队吗？[猪头][哈哈]
1,好嚣张，好霸气的嘞[鼓掌]
1,[哈哈][哈哈] //@芳芳夏诺多吉:刚接更正：刚刚演唱《因为爱情》的其实是郑智化和曾轶可！//@曾锡文:嘿嘿 //@封新城: 嗯哪。
1,回复@古倒吃158:够吃够吃了l //@古倒吃158:敏姐，你用的神马软件拼图，没降低精度，吃得分量太小，不适合大卫[哈哈]
1,作为一个不太称职的管理员，我要表示一下，热烈欢迎[鼓掌] //@耳朵爸: 欢迎@Esposa_yuanya   这是一个人迹罕至的群~~ 欢迎你~~~ [原文地址：http://t.cn/hDb73J ]
1,我已经好几个月只穿那几件衣服了……找点其他事情忙一忙就会忘记购物和换衣服的[嘻嘻]//@张娜NATOO: 试试看啊
1,//@奢华旅行度假: 推荐给有计划前往的朋友[嘻嘻]
1,微胖是多微？肉肉的，好可爱，我喜欢！[哈哈]
1,@景蛮蛮 @拉脊山 不解释[哈哈]//@荒岛上的游客: 哈哈！//@重型坦克66: 转发微博
1,这是现实版致青春吗[哈哈] //@闫志威了:这个久违的口号啊~//@宋??songtao: 还记得我们的口号，“时风时风，路路畅通”。。。@闫志威了 @天天laughinging
1,#内观禅修#@内观禅修Vipassana 课程圆满结束，我被放粗来了哈，大家都好开心[哈哈][可爱]保持觉知。保持平等心。生活中继续修行。。。@?有朋 @童小?的幸福絮语 快来，今天的天空好美啊[心][微风]
1,镖！行！天！下！//@?有朋: [??][威武][嘻嘻] //@郭京飞:走你！
1,[爱你]老磨坊欢迎您[心][握手]
1,[哈哈][哈哈][哈哈]@鹏的莹 @活着活着就明白了 @北京土妞儿 @bj小九 @Maaajiiic婕
1,回复@人人都是地行仙:还给我们tips! 赞![哈哈] //@人人都是地行仙:#郎廷精彩回忆#第一次入住香港朗豪酒店就被升级为套房。[嘻嘻]记得楼下是朗豪坊和旺角地铁站，逛街和去迪士尼乐园很方便。@vivipeng @琛琛宝贝91 @aimin1028 地址：http://t.cn/S7WyW5
1,[鼓掌][鼓掌]好美的新娘子~~
1,昨晚死党从新西兰打电话来，大冬天的躲在结了冰的车里策了两个小时。我们真是长不大啊，还是两条光棍。[哈哈]
1,方浩兄弟要亲自回答#剑侠世界#广大玩家的各种“私人”问题！[哈哈]//@端心砚: 要装备，要坐骑！吼吼
1,#吃货也要好身体#不锻炼好身体，怎么当一个合格的吃货呢？现在是下午三点，坐久了就起来活动活动吧~[抱抱]（正在上课的童鞋等下课再站-。-）
1,求鉴定了啊！这是几年前机缘巧合，寺里的监院馈赠的108颗珠子，但连本主儿都不清楚是啥材质的，几经周折到了俺的手里，今天得瑟一下，想闹个明白，这珠子到底是啥做的，请懂行不懂行的给个明白，多谢了各位[鼓掌]
1,这程度俺难以企及啊[笑哈哈]//@黄靖源胜利: 有福兄，这已经是俺大脑逻辑的最高程度了，绝无贬损老兄之意，脑子就这愚痴的水平啊。[泪]//@有福社长: 您不能这么贬损老弟啊[哈哈]//@黄靖源胜利: 您才缺一根筋，愚痴程度不均衡，俺要做到缺两根筋，这才是全面发展
1,"没有最假,只有更假!!![哈哈]"
1,变装行动，搞定！[哈哈][哈哈][哈哈]
1,回复@拥趸人生:打泡泡[吃惊] 好吧，其实是那么大的厨房岛台都占满啦！[抓狂]//@拥趸人生:都去洗手池的电源打泡泡了[偷笑]//@EchoBookCafe:回复@一个人的旅程也精彩:是定制活动，没办法参加哦！下次有活动节目通知你哦?[嘻嘻]//@一个人的旅程也精彩:回复@EchoBookCafe:怎么参加呀[花心]
1,小样[哈哈][哈哈][哈哈]
1,请看活动的具体链接：http://t.cn/zOSZAy0   呵呵~ [嘻嘻][哈哈]
1,#周末HK乐活# 来了来了！胖嘟嘟的龙猫化成小梳化，来了尖沙咀海运大厦3楼LCX的Donguri Republic~等我把你带走吧，要等我喔！！ [太开心]
1,回复@游走世间一?丝:[哈哈][哈哈]周末搞笑，轻松一刻！ //@游走世间一?丝:哈哈哈 创意无限啊 //@武夷山红骏茶业: [给力][礼物]金骏眉，茶中珍，中外美女都爱它！ //@红袍加身私房茶:回复@紫鑫坊:[爱你]大爱无界！  //@紫鑫坊:[哈哈][赞]
1,回复@卡纸宝宝:在属于妈妈的节日里，回报的方式最好莫过于自己动手送上一片心意！[爱你]我们餐厅也特设了自制PIZZA环节，让大家为母亲们制造特别回忆~[嘻嘻] //@卡纸宝宝:羡慕啊~没有自助餐可以吃 那只能自己给妈妈做一顿了哈哈 //@苏州万豪酒店:晚上可以和母亲享受花园自助烧烤啦.
1,回复@小海学摄影:谢谢老师！[可爱] //@小海学摄影:【川西 ? 暮秋里最后的金黄】摄影：托斯卡纳TSKL（四川）
1,[嘻嘻]怎么称重呢？//@守望地球野外科研志愿者机构:体长达740～830mm的滇金丝猴，你知道怎么为他称重吗_______？快快来回答探叔的问题，还有机会赢得探路者野餐垫！
1,相声名家刘兰亭老师和杨常在老师在?乐社表演的《批生意》！！太精彩了……都快笑哭了……[哈哈][哈哈][哈哈][鼓掌][鼓掌][鼓掌]
1,刚刚结束了7天的假期，不少人出现了肠胃不适的症状，这可能是因为假期中生活作息和饮食习惯改变引起的。小编建议大家：节后要以清淡、简单的饮食为主，不宜吃的过多过杂，饮食八分饱。坚持大概一周，就可起到帮助清肠胃的作用了。[嘻嘻]
1,回复@fonseca:王老师是经济学家里最会说相声的，是相声界最懂经济学的。[偷笑] //@fonseca:王老师才是嘉宾中的战斗机！[哈哈]他前世是相声演员吧
1,回复@钝勾陈:我这只镜头是被无数人藐视的24-105，哈哈。 //@钝勾陈:好镜头~[good][哈哈]
1,@李特TT 好像挺准[挖鼻屎] //@星座小王子:[嘻嘻]
1,[威武] //@FireBible:Cool！正式上市！[爱你]
1,回复@Genius天华:烟花易冷唱得太好了。原唱要哭了 //@Genius天华:喂，说你呢@静宝宝Faith ！[哈哈]
1,//@尚开红: 对，圆头煮[哈哈] //@黑衣法师:洒家95年曾去圆头煮一游，还在那鼋头上照了相，一别18年了。我读的对么？ //@尚开红:刚来无锡一个月，还没去过鼋头渚，话说你们都会念这三个字吗？//@兄弟一连: [给力]//@请叫我姑娘ATM谢谢: 镜头下的无锡、向往~
1,也可以设计个男士专用的//@angela-媛爱跳舞:不错我喜欢[偷笑][偷笑] //@健身教主:哈哈，专为大胸设计海滩利器，小心螃蟹的钳子！！[哈哈][哈哈][哈哈]//@ms思媛:@健身教主 /@最最最搞笑精选: 非常实用的设计，强力推荐！！！
1,米库漂亮，所以，我才能拍得漂亮啊。[good][偷笑]，不过，我是飞羊，不是飞扬，@小米在米库 ，你别把我做菜吃了。 //@小米在米库:回复@裙摆轻扬:最美是你啦[爱你][花心] //@裙摆轻扬:飞扬帮我们四个拍的那张也很美呢 //@小米在米库: @裙摆轻扬
1,[围观]实物造句～～[嘻嘻] //@任大猛:明年农历年，是马年，看到不少地方已迫不及待，用“马上有Ｘ“造句了”//@国家博物馆: 马年就要到了，为大家而转过分不？[偷笑]
1,你去成都了撒？ 明年我就又心动丽江啦[嘻嘻]。 不是，就是我说的厦门环岛～ //@CheRieXiXiSucre:妞儿 我成都都还没蹦达完回家呢 就又想诱我去厦门了呀 等你回来 明年咱约起来哈[爱你] ps：pic1是厦大附近？
1,回复@龙洋V: 不出两年 龙洋将走出南京 影响全国 //@龙洋V:谢谢亲 您的书我收饭啦[爱你]还有一本星期一给长征姐 //@盛世读书:转发微博
1,#为什么大家都买这一瓶？#到底是哪一瓶呢？难道是这一瓶？！三个提示：1、一件产品两个颜色2、宫廷御用古方3、线上线下秒杀万件的明星单品 即日起，关注@家化E起来 ，转发此条微博并写出答案，另@三位好友，就有机会获佰草集太极随身套装！只有20个名额哦！赶快来参加吧[抱抱] ~http://t.cn/aYQxLw
1,好，如果有售的，我也买来一本看。非常感兴趣。 //@dorali:@阿涩鱼 [花心] //@行者梦野:回复@DaySasha:@阿涩鱼 @dorali 我的新版玛雅书籍《末日之旅》出版后送一本给你留念[耶] //@DaySasha:下周送终审。。。末日前出 //@行者梦野:那还得去问问@DaySasha 俺的玛雅书何时出版啊[哈哈]
1,巴塞罗那巧克力博物馆，4P[爱你]好开心呀[鼓掌]谢谢亲爱哒《游遍天下》@张熙 @翟猫猫 @N-暖暖 @mia327 @我是Selina猫眼 @巴塞罗那田园家庭旅馆 @eopm @XMAN_宗介
1,hoho！欢乐欢乐！[太开心][太开心][太开心]
1,咱们大家都天天有喜[爱你][爱你][爱你]
1,#午间小憩#[鼓掌] 不管天气多冷[雪] 都喜欢[心] 吃冰激凌[c娇羞] 。。。
1,[鼓掌]“出发前一天”是亮点，希望明天要出发的@Ns伤小坠 今天也能收到啊！祝你们旅行愉快~可以旅途直播噢~[哈哈]
1,和设计师做海报[做鬼脸]。门头、VIP卡、会员卡、名片、宣传单、海报，都是我一手设计的[可爱]，只是人家不会用软件[委屈]，真是难为设计师了！ http://t.cn/zWh7GiK
1,肥是一种勇气，胖是一种态度！[哈哈]
1,红烛摇曳中，生日歌在午夜缓缓响起，温馨而甜蜜。每年这个时刻都会告诉自己，要坚持最初的梦想，好好守护爱我和我爱的人，不放弃每一个让生命更加精彩的可能。感谢一直以来给予我支持和关爱的家人、朋友！恭祝自己生日快乐，幸福满屋！[哈哈]
1,@setsuna-? 我也吃到啦[哈哈]
1,回复@sofia:谢谢[爱你]亲，我下载了[哈哈] //@sofia:@香草猪 @九重春色 @三只猪vv @花子tt @蔷薇窗 @阿溪同学 @阿鱼同学 @DJ王敏 @s_vito @上雪 @北角山妖 @iamfreer @紫薇清嘉 @科莫-长腿叔叔 @托斯卡纳TSKL @独臂老宋 @老沈影谈 @echodan
1,“生命也许很弱小，生命只许很强大“！轮椅上的梁艺，比许多站着的人，站得更高。[爱心传递][爱心传递][爱心传递]//@湖南公视帮女郎:[爱你] 转眼间，你坐上《帮助直通车》的主播台已有一年多了，以后的每一天，让我们把正能量传递给更多人！@湖南公视 @芒果V基金 @凌红江 @一姗小姐
1,太棒了，周四要与腾讯网美女编辑 @元宝滴娘 去 @胖星儿 家实录她在《30分钟做营养晚餐》里的几道经典菜品呢，期待奥~[可爱] //@林千千2011：呵呵，祝贺《30分钟做营养晚餐》大卖！
1,[哈哈][哈哈] //@O-bai: 亮瞎了//@蜜瓜瓜:配图亮了//@塔二: [哈哈]//@格罗母之血: //@撒泼打滚: [哈哈]
1,"胡会长精神,美女们漂亮[鼓掌][鼓掌]//@谭昱君:不管相片右侧滴还是真人右侧滴统统都是吃货[哈哈] //@边疆边吃边说:右侧的美女也是吃货吗？ //@胡滨微博: 我只代表我自己哈"
